3.4267578125	-0.37705078125	91.298828125	0.5535714285714286
2.728515625	-0.2513671875	26.69921875	0.5035714285714286
3.3095703125	-0.25751953125000004	55.439453125	0.49642857142857144
4.4423828125	-0.39111328125	16.767578125	0.7357142857142858
3.275390625	0.32519531250000006	98.41796875	0.1357142857142857
1.5126953125	-0.38408203125	62.470703125	0.19642857142857142
2.5087890625	0.21005859374999997	83.916015625	0.16071428571428573
1.8544921875	-0.23466796875	80.576171875	0.2857142857142857
4.5986328125	0.08701171874999997	98.330078125	0.20714285714285716
2.3525390625	-0.26806640625	30.478515625	0.42857142857142855
2.8115234375	-0.26630859375000004	94.287109375	0.44642857142857145
4.4228515625	0.39990234375000006	53.681640625	0.1357142857142857
3.65625	-0.421875	63.4375	0.6214285714285714
5.873046875	0.36386718749999997	13.69140625	0.29642857142857143
4.1298828125	0.34013671875	56.142578125	0.14285714285714285
1.4052734375	-0.01318359375	80.224609375	0.16785714285714284
1.6103515625	-0.33134765625	14.306640625	0.225
4.76953125	0.221484375	53.2421875	0.18214285714285713
5.8388671875	0.25751953125	70.732421875	0.16071428571428573
1.0341796875	0.22236328125	82.685546875	0.08214285714285714
4.7744140625	-0.0008789062499999778	90.947265625	0.24285714285714285
1.771484375	0.20214843750000006	88.92578125	0.16071428571428573
5.0380859375	0.38759765625000003	49.990234375	0.1392857142857143
1.8349609375	0.23291015625000006	14.833984375	0.2714285714285714
3.34375	-0.365625	24.0625	0.6214285714285714
2.7919921875	0.15908203125000003	97.451171875	0.175
3.83203125	0.052734375000000056	25.1171875	0.35
5.5166015625	0.20302734375000003	39.619140625	0.21428571428571427
1.380859375	-0.3181640625	36.89453125	0.16785714285714284
4.232421875	0.06855468749999999	93.84765625	0.21428571428571427
3.12890625	0.31992187499999997	26.5234375	0.2
5.0625	0.16875	26.875	0.2714285714285714
4.6767578125	-0.15205078125	68.798828125	0.37857142857142856
1.8837890625	0.32255859375	50.166015625	0.16071428571428573
2.40625	-0.19687500000000002	85.9375	0.3964285714285714
3.1484375	0.04921874999999998	45.859375	0.2571428571428571
5.130859375	-0.09316406249999998	14.39453125	0.6142857142857143
3.3486328125	0.31201171875000006	75.830078125	0.1392857142857143
3.01171875	0.42539062499999997	35.6640625	0.1392857142857143
4.6181640625	-0.08525390625000001	31.884765625	0.4357142857142857
1.0830078125	-0.40517578125000003	32.236328125	0.09642857142857143
4.8037109375	0.14853515624999997	79.521484375	0.19642857142857142
1.6640625	-0.41484375	16.328125	0.2392857142857143
2.4990234375	0.23994140625	54.912109375	0.16428571428571428
2.1572265625	-0.17666015624999998	26.962890625	0.36428571428571427
1.322265625	-0.05449218750000001	12.63671875	0.14642857142857144
4.0615234375	-0.04130859375000001	71.787109375	0.2785714285714286
4.53515625	0.34804687500000003	18.0859375	0.23214285714285715
4.1640625	0.03515625	61.328125	0.25357142857142856
1.15625	0.02812500000000001	18.4375	0.11071428571428571
5.39453125	-0.341015625	19.4921875	0.7285714285714285
2.9140625	0.26015625000000003	83.828125	0.16071428571428573
1.6591796875	-0.34013671875	71.435546875	0.2392857142857143
2.7626953125	0.29091796875000003	39.970703125	0.17142857142857143
4.7060546875	-0.29794921875	13.779296875	0.7428571428571429
1.01953125	0.446484375	30.7421875	0.07857142857142857
3.470703125	0.44472656250000003	65.37109375	0.12142857142857143
3.32421875	-0.41835937500000003	86.2890625	0.5857142857142857
1.8203125	0.007031249999999989	97.890625	0.23214285714285715
3.5	0.0	55.0	0.275
2.0107421875	-0.20654296875	72.138671875	0.32142857142857145
2.884765625	0.33925781250000003	29.51171875	0.175
1.869140625	-0.0966796875	33.73046875	0.2892857142857143
